000 0.2480189365685362
001 0.25941047759137065
002 0.3980320148854237
003 0.4450931806847699
004 0.531830264690003
005 0.531830264690003
006 0.6237669428942417
007 0.6237669428942417
008 0.6262941246043959
009 0.7173660447388959
010 0.7821104289164165
011 0.7821104289164165
012 0.7821104289164165
013 0.8043849848094572
014 0.8043849848094572
015 0.8043849848094572
016 0.8043849848094572
017 0.806758058013785
018 0.8254832732700949
019 0.8301194586880026
020 0.8339275407957611
021 0.8339275407957611
022 0.8372589045880431
023 0.8562344067512118
024 0.8590000970870969
025 0.8590000970870969
026 0.8590000970870969
027 0.8590000970870969
028 0.8590000970870969
029 0.8590000970870969
030 0.8590000970870969
031 0.8791866981362855
032 0.8791866981362855
033 0.8791866981362855
034 0.8799156094549085
035 0.8799156094549085
036 0.8799156094549085
037 0.8816114481293563
038 0.8824440638320569
039 0.8824440638320569
040 0.8824440638320569
041 0.8824440638320569
042 0.8824440638320569
043 0.8824440638320569
044 0.8824440638320569
045 0.8824440638320569
046 0.8824440638320569
047 0.8873977600349302
048 0.8873977600349302
