000 0.3699632930507896
001 0.4428260410367896
002 0.5498037653165868
003 0.5976855056614346
004 0.6985076366495092
005 0.7103449073351303
006 0.7833755563588752
007 0.8313908771217873
008 0.843752940784819
009 0.8708163922823794
010 0.8708163922823794
011 0.8778762054738692
012 0.8778762054738692
013 0.8796970393379525
014 0.8808396562291932
015 0.8812471853880222
016 0.8816539903972701
017 0.8816539903972701
018 0.8823273277044432
019 0.8823273277044432
020 0.8823827085535271
021 0.8823827085535271
022 0.8824211078118241
023 0.8824211078118241
024 0.8824211078118241
025 0.8828954210881516
026 0.8836511241943167
027 0.8841918670270812
028 0.8844688561922243
029 0.8847012582312588
030 0.8848737026404776
031 0.8849659067929043
032 0.8849659067929043
033 0.8850416205886308
034 0.8851418483923356
035 0.8852141073150652
036 0.8852194849061816
037 0.8852494432265714
038 0.8852494432265714
