000 0.6195322579318865
001 0.6925416689860089
002 0.7944920917550116
003 0.7944920917550116
004 0.8493364511170888
005 0.8493364511170888
006 0.910562986159011
007 0.910562986159011
008 0.9308067077749995
009 0.9308067077749995
010 0.9334533841372968
011 0.9334533841372968
012 0.9410462841847212
013 0.9410462841847212
014 0.9410462841847212
015 0.9410462841847212
016 0.9410462841847212
017 0.9623502864337248
018 0.969047407013756
019 0.969047407013756
020 0.969047407013756
021 0.969047407013756
022 0.969047407013756
023 0.969047407013756
024 0.969047407013756
025 0.969047407013756
026 0.969047407013756
027 0.969047407013756
028 0.969047407013756
029 0.969047407013756
030 0.969047407013756
031 0.969047407013756
032 0.969047407013756
033 0.969047407013756
034 0.9766371052218568
035 0.9766371052218568
036 0.9766371052218568
037 0.9766371052218568
038 0.9766371052218568
039 0.9766371052218568
040 0.9766371052218568
041 0.9766371052218568
042 0.9766371052218568
043 0.9766371052218568
044 0.9766371052218568
045 0.9766371052218568
046 0.9766371052218568
047 0.9798670245473746
048 0.9798670245473746
049 0.9798670245473746
050 0.9798670245473746
051 0.9931032382870633
052 0.9931032382870633
