000 0.31790068339346145
001 0.4361294323964984
002 0.6179112765438559
003 0.6179112765438559
004 0.6902166398792876
005 0.7407861692857182
006 0.7818127371040278
007 0.8221935952557451
008 0.8221935952557451
009 0.8221935952557451
010 0.8267127916482729
011 0.8486882467649336
012 0.8582948939032968
013 0.859739328012879
014 0.8664108401417357
015 0.8666102338979244
016 0.8686724542136055
017 0.8694001689175976
018 0.8694001689175976
019 0.8694001689175976
020 0.8700574400904376
021 0.8700574400904376
022 0.8700574400904376
023 0.8701032131262804
024 0.8701032131262804
025 0.8701032131262804
026 0.8701032131262804
027 0.8793070909781774
028 0.8803777434720763
029 0.8825161903958911
030 0.8825161903958911
