000 0.42337408111466523
001 0.46230453071844096
002 0.6124410751928698
003 0.6546868014864704
004 0.7407607319957359
005 0.7901323394276265
006 0.8109649510404532
007 0.8311641383098612
008 0.8569022539505361
009 0.8596483153229216
010 0.8667442441900691
011 0.8678018085705897
012 0.8679123038808064
013 0.8704983856981648
014 0.8704983856981648
015 0.8704983856981648
016 0.8709991100732981
017 0.8714138281493579
018 0.8722690709401638
019 0.8730426046494915
020 0.8730426046494915
021 0.8730426046494915
022 0.8732624356212226
023 0.8732624356212226
024 0.8742346013134038
025 0.8742346013134038
026 0.87437598339522
027 0.87437598339522
028 0.87437598339522
029 0.8810764573550287
030 0.8826548277317136
031 0.8833998736133446
032 0.8839507224984323
033 0.8841372945438951
034 0.8842476463321632
035 0.8844451727186653
036 0.8848386215687719
037 0.8848564148694001
038 0.8848564148694001
039 0.8848756615782495
040 0.8848756615782495
041 0.8848756615782495
042 0.8859006700532096
043 0.8859006700532096
