20 0.00000000 0.99187592 8.22844291 39
20 0.00000000 0.99113526 7.49070501 34
20 0.00000000 0.99117328 5.44686866 25
20 0.00000000 0.99028560 7.52225137 40
20 0.00000000 0.99066081 6.15278387 27
20 0.00000000 0.99192497 2.85412979 11
20 0.00000000 0.99200498 11.61921954 50
20 0.00000000 0.99238797 5.33159995 23
20 0.00000000 0.99090928 2.41501594 10
20 0.00000000 0.99205797 4.91141057 21
20 0.00000000 0.99171675 5.90838170 26
20 0.00000000 0.99457295 4.04427505 17
20 0.00000000 0.99375524 5.28847432 23
20 0.00000000 0.99541645 1.53471446 6
20 0.00000000 0.99308098 7.37928152 36
20 0.00000000 0.99033629 8.88480663 48
20 0.00000000 0.96970791 5.87363362 25
20 0.00000000 0.99709670 7.31697178 37
20 0.00000000 0.99268413 4.32380772 18
20 0.00000000 0.97292471 9.03490376 40
20 0.00000000 0.99683605 4.89465904 20
20 0.00000000 0.99335694 5.87707186 26
20 0.00000000 0.99051511 2.71305847 11
20 0.00000000 0.99614414 1.39401770 5
20 0.00000000 0.99246023 2.76205635 11
20 0.00000000 0.99139411 5.10655141 22
20 0.00000000 0.99485726 4.48024321 19
20 0.00000000 0.99081605 4.07941985 17
20 0.00000000 0.99324213 4.93776798 21
20 0.00000000 0.99524984 4.46908665 22
20 0.00000000 0.99058096 5.29903579 22
20 0.00000000 0.99330404 7.18609881 34
20 0.00000000 0.99068536 5.76600838 24
20 0.00000000 0.99137284 4.85713029 20
20 0.00000000 0.99396953 6.49046230 33
20 0.00000000 0.99413759 5.52801991 24
20 0.00000000 0.99132490 2.56973624 10
20 0.00000000 0.99332660 7.55189371 35
20 0.00000000 0.99252854 5.53464746 24
20 0.00000000 0.99172549 5.19056535 22
20 0.00000000 0.99076341 5.09479332 22
20 0.00000000 0.99633799 5.71002460 25
20 0.00000000 0.99089809 6.02411580 26
20 0.00000000 0.99564166 7.85362101 34
20 0.00000000 0.99797296 6.39518929 32
20 0.00000000 0.99141448 5.68561077 24
20 0.00000000 0.99079262 6.03481245 30
20 0.00000000 0.99169592 6.05539608 30
20 0.00000000 0.99056246 1.32573915 5
20 0.00000000 0.99423666 4.32033443 18
