000 0.03424007080937723
001 0.054574230414761095
002 0.07591921158859903
003 0.09318341182069892
004 0.10480685834860261
005 0.10480685834860261
006 0.1097097244448331
007 0.11915369541285128
008 0.11915369541285128
009 0.11978707889002953
010 0.14668130467767826
011 0.14668130467767826
012 0.14668130467767826
013 0.15617437467472217
014 0.26111275272632756
015 0.26111275272632756
016 0.26111275272632756
017 0.28118008595745614
018 0.28118008595745614
019 0.29388762244567534
020 0.29388762244567534
021 0.33238340227311897
022 0.3381157486762136
023 0.35450872579536435
024 0.41052984144139276
025 0.447396274186674
026 0.4805662400245539
027 0.48659351760502456
028 0.5460219426732982
029 0.5578143768408614
030 0.5578143768408614
031 0.5579081745766874
032 0.5579081745766874
033 0.5579081745766874
034 0.5747219834580155
035 0.6085755665957515
036 0.6454665896467002
037 0.6454665896467002
038 0.6454665896467002
039 0.6454665896467002
040 0.6819593753029485
041 0.6819593753029485
042 0.6874863526057388
043 0.6881588794252425
044 0.7063060101166349
045 0.7063060101166349
046 0.7063060101166349
047 0.7063060101166349
048 0.7167269945680594
049 0.7319886727752015
050 0.7500921021807693
051 0.7500921021807693
052 0.7500921021807693
053 0.7500921021807693
054 0.7517224231032272
055 0.7549644056750753
056 0.7549644056750753
057 0.7623098214690892
058 0.7623098214690892
059 0.7623098214690892
060 0.7623098214690892
061 0.7623098214690892
062 0.7683715121949634
063 0.7683715121949634
064 0.7696931699692875
065 0.7710815364499253
066 0.7754294285021335
067 0.7754294285021335
